enterprise_id,patent_name,patent_desc,patent_type,patent_time
07eb6e4e254e4f5bb0f0f594af3c6220,一种***********冷却器,一种汽车冷却系统**********易于维护的优点。,2,2015/11/24
08579564737e4b1880736cba8298a045,自动***发装置,本实用新型涉及一**********拿取，省时省力。,2,2016/2/9
08579564737e4b1880736cba8298a045,烹***械臂,本实用新型涉及一**********，无需人工干预。,2,2016/2/9
08579564737e4b1880736cba8298a045,大型**售货机,本实用新型涉及一**********和提高购物效率。,2,2016/2/9
08579564737e4b1880736cba8298a045,餐盒***离装置,本实用新型涉及一**********盒进行逐个分离。,2,2016/2/9
08579564737e4b1880736cba8298a045,吸盘***找钱机,本实用新型涉及一**********有自动购物场所。,2,2016/2/9
08579564737e4b1880736cba8298a045,自***餐桌,本实用新型涉及一**********食餐厅推广使用。,2,2016/2/9
08579564737e4b1880736cba8298a045,自***机,本实用新型涉及一**********高，使用成本低。,2,2016/2/9
08c185f2671043b793ec0c22791d9628,热电*******用装置,本实用新型公开了**********效率，降低煤耗。,2,2012/12/4
08c185f2671043b793ec0c22791d9628,锅炉*****堵煤仓,本实用新型公开了**********堵煤、棚煤问题。,2,2014/8/12
095f597f146e4a6aa29fca8b96fdc620,一***放架,本实用新型提供了**********环境对轴吃影响。,2,2017/7/24
095f597f146e4a6aa29fca8b96fdc620,一种*************产工艺,本发明提供了一种**********，稳定产品质量。,1,2017/12/28
095f597f146e4a6aa29fca8b96fdc620,一种**摆放架,本实用新型提供了**********收到碰撞时掉落。,2,2017/7/24
095f597f146e4a6aa29fca8b96fdc620,一种***********洗机构,本实用新型涉及一**********玻璃的维护成本。,2,2018/4/16
095f597f146e4a6aa29fca8b96fdc620,一种*****离装置,本实用新型提供了**********粗流泵无法抽取。,2,2017/6/29
095f597f146e4a6aa29fca8b96fdc620,一种************腐方法,本发明涉及清洗槽**********，延长使用寿命。,1,2018/5/3
095f597f146e4a6aa29fca8b96fdc620,一种***********的装置,本实用新型公开了**********程中产生的废水。,2,2017/8/10
095f597f146e4a6aa29fca8b96fdc620,一种************量装置,本实用新型公开了**********设备使用安全性。,2,2017/6/26
095f597f146e4a6aa29fca8b96fdc620,一种******量装置,本申请涉及一种吹**********位测量的准确性。,2,2018/3/12
095f597f146e4a6aa29fca8b96fdc620,一种**************灰机构,本实用新型涉及一**********提高了生产效率。,2,2018/6/7
095f597f146e4a6aa29fca8b96fdc620,一种**********取装置,本实用新型公开一**********系统的喷淋效果。,2,2018/2/5
095f597f146e4a6aa29fca8b96fdc620,一种*****包裹机,本实用新型公开一**********合肥的出厂质量。,2,2018/3/12
095f597f146e4a6aa29fca8b96fdc620,一种*****量装置,本实用新型涉及料**********度，降低了成本。,2,2018/6/7
095f597f146e4a6aa29fca8b96fdc620,一种*****包装置,本实用新型公开了**********，缩短生产周期。,2,2018/6/7
095f597f146e4a6aa29fca8b96fdc620,一种***********分布器,本实用新型提供了**********过滤的技术领域。,2,2017/7/10
095f597f146e4a6aa29fca8b96fdc620,一种******反应器,本实用新型公开了**********步提高生产效率。,2,2017/6/26
095f597f146e4a6aa29fca8b96fdc620,一种******************产方法,本发明涉及高镁磷**********生产磷酸的成本。,1,2017/11/2
095f597f146e4a6aa29fca8b96fdc620,一种*****涤系统,本实用新型公开了**********设备的工作效率。,2,2018/4/16
095f597f146e4a6aa29fca8b96fdc620,一种**************封系统,本实用新型公开一**********少职业病的发生。,2,2018/4/5
095f597f146e4a6aa29fca8b96fdc620,一种*********测装置,本实用新型涉及磷**********以及减轻劳动力。,2,2018/6/7
095f597f146e4a6aa29fca8b96fdc620,一种**********的方法,本发明属于防腐蚀**********年年检修的现象。,1,2018/5/31
095f597f146e4a6aa29fca8b96fdc620,一种*******封方法,本发明涉及管道接**********省管道维护费用。,1,2018/5/28
095f597f146e4a6aa29fca8b96fdc620,一种***选系统,本实用新型提供了**********耗的能量和人力。,2,2017/11/20
095f597f146e4a6aa29fca8b96fdc620,一种**炉系统,本实用新型提供了**********轻员工劳动强度。,2,2017/7/10
095f597f146e4a6aa29fca8b96fdc620,一种******合成槽,本实用新型提供了**********在合成槽内混合。,2,2017/7/27
0a00cb2a2d3f42e28094cf70c5995652,一种**********封机构,一种涡旋式压缩机**********涡卷端面的密封。,1,2015/6/23
0a00cb2a2d3f42e28094cf70c5995652,新式*****压缩机,本发明公开了一种**********的噪声大的问题。,1,2014/6/17
0a00cb2a2d3f42e28094cf70c5995652,具有****************压缩机,本发明公开了一种**********成本。<u/>,1,2016/7/5
0a00cb2a2d3f42e28094cf70c5995652,具有*********压缩机,本发明公开了一种**********且探测温度精准。,1,2014/12/23
0a00cb2a2d3f42e28094cf70c5995652,低压*******************压缩机,本发明公开了一种**********面间的滑动摩擦。,1,2018/3/5
0a00cb2a2d3f42e28094cf70c5995652,具有****************压缩机,本实用新型公开了**********制造和使用成本。,2,2013/12/3
0a00cb2a2d3f42e28094cf70c5995652,具有*********压缩机,本发明公开了一种**********且探测温度精准。,1,2016/12/27
0a00cb2a2d3f42e28094cf70c5995652,压缩**************压缩机,本发明公开了一种**********广和应用的技术。,1,2018/3/29
0a00cb2a2d3f42e28094cf70c5995652,新式*****压缩机,本发明公开了一种**********的噪声大的问题。,1,2017/1/3
0a00cb2a2d3f42e28094cf70c5995652,一种*************缩机组,本实用新型提供一**********机之间的油平衡。,2,2018/6/4
0a00cb2a2d3f42e28094cf70c5995652,一种******************油方法,本发明提供一种带**********机之间的油平衡。,1,2018/3/1
0a00cb2a2d3f42e28094cf70c5995652,具有*********压缩机,本实用新型公开了**********且探测温度精准。,2,2013/12/3
0a00cb2a2d3f42e28094cf70c5995652,一种********压缩机,本发明公开一种带**********降低了轴承功耗。,1,2018/2/8
0a00cb2a2d3f42e28094cf70c5995652,一种********压缩机,本实用新型公开一**********降低了轴承功耗。,2,2018/5/21
0a0173480e284717a1b9d2e67930d672,尿***集器,1.该外观设计产**********图片是：主视图。,3,2011/6/14
0a0173480e284717a1b9d2e67930d672,一种*********源装置,本实用新型公开了**********著提高治疗效果。,2,2008/1/8
0a0173480e284717a1b9d2e67930d672,一种************采集杯,本实用新型公开了**********方便携带和使用。,2,2010/7/27
0a0173480e284717a1b9d2e67930d672,骨科******治疗机,仰视***********视图。,3,2008/1/1
0a0173480e284717a1b9d2e67930d672,计算*********及系统,本发明适用于信息**********有效控制血糖值。,1,2016/11/22
0a0173480e284717a1b9d2e67930d672,一种*********、系统,本实用新型适用于**********片识别的正确性。,2,2012/12/4
0a0173480e284717a1b9d2e67930d672,婴***系统,1.该外观设计产**********图片是：主视图。,3,2012/9/25
0a0173480e284717a1b9d2e67930d672,一种******监护仪,本实用新型公开一**********使用者缓解压力。,2,2013/8/13
0a0173480e284717a1b9d2e67930d672,一种***子标签,本实用新型适用于**********对人体造成伤害。,2,2012/4/10
0a0173480e284717a1b9d2e67930d672,体外*********定位),仰视***********视图。,3,2008/4/22
0a0173480e284717a1b9d2e67930d672,一种****计装置,本实用新型公开了**********写，方便、准确。,2,2010/7/27
0a0173480e284717a1b9d2e67930d672,一种*****测系统,本实用新型公开一**********非常关注的问题。,2,2010/7/27
0a0173480e284717a1b9d2e67930d672,一种*********定装置,本实用新型公开了**********意外移动的问题。,2,2008/1/8
0a0173480e284717a1b9d2e67930d672,一种************持波源,本实用新型公开了**********小巧，使用方便。,2,2012/9/11
0a0173480e284717a1b9d2e67930d672,一种***********的模具,本实用新型涉及一**********，易于批量生产。,2,2012/7/17
0a0173480e284717a1b9d2e67930d672,一***标签,本实用新型公开了**********信息的实时监控。,2,2012/9/11
0a0173480e284717a1b9d2e67930d672,一种***护装置,本实用新型涉及医**********进行全面的分析。,2,2016/8/2
0a0173480e284717a1b9d2e67930d672,婴***系统,本实用新型公开了**********安全管理的目的。,2,2015/6/30
0a0173480e284717a1b9d2e67930d672,一种**************动终端,本发明适用于医疗**********终端的通信费用。,1,2010/2/2
0a0173480e284717a1b9d2e67930d672,一种********位系统,本实用新型公开一**********性高、定位准确。,2,2010/7/27
0a0173480e284717a1b9d2e67930d672,一种*******析设备,本实用新型公开了**********及病人的工作量。,2,2010/7/27
0a0173480e284717a1b9d2e67930d672,一种*******************测仪器,本发明适用于人体**********为96.86％。,1,2011/6/7
0a0173480e284717a1b9d2e67930d672,一种*******护系统,本实用新型公开了**********有效控制糖尿病。,2,2012/7/17
0a0173480e284717a1b9d2e67930d672,一种******测装置,本发明适用于信息**********片识别的正确性。,1,2015/12/1
0a0173480e284717a1b9d2e67930d672,一种*******护系统,本实用新型公开一**********举两得的好办法。,2,2013/1/29
0a0173480e284717a1b9d2e67930d672,一种***护装置,本实用新型涉及医**********进行全面的分析。,2,2016/7/12
0a0173480e284717a1b9d2e67930d672,一种*************位机构,本实用新型公开了**********击波源焦点重合。,2,2010/6/22
0a0173480e284717a1b9d2e67930d672,一种***********动终端,本发明适用于医疗**********终端的通信费用。,1,2012/7/17
0a0173480e284717a1b9d2e67930d672,心***器,,3,2010/5/11
0a0173480e284717a1b9d2e67930d672,一种***************尿量杯,本实用新型公开了**********病人的康复治疗。,2,2010/8/10
0a0173480e284717a1b9d2e67930d672,一种********器装置,本实用新型公开了**********复杂等技术问题。,2,2010/8/10
0a0173480e284717a1b9d2e67930d672,体外********定位),仰视***********视图。,3,2008/3/25
0a0173480e284717a1b9d2e67930d672,足底**检测仪,1．本外观设计产**********略视图：左视图。,3,2017/3/21
0a0173480e284717a1b9d2e67930d672,动态***测系统,本实用新型公开了**********数据的分析统计。,2,2012/11/20
0a0173480e284717a1b9d2e67930d672,一种******监护仪,本实用新型公开一**********的睡眠生理信息。,2,2013/5/7
0a0173480e284717a1b9d2e67930d672,一种***************流速仪,本实用新型公开了**********供重要客观依据。,2,2013/3/26
0a0173480e284717a1b9d2e67930d672,一种*****感装置,本实用新型公开了**********障碍参数的目的。,2,2012/7/17
0a0173480e284717a1b9d2e67930d672,一种***访系统,本实用新型公开了**********，提高随访效率。,2,2011/12/13
0a0173480e284717a1b9d2e67930d672,一种******石装置,本实用新型提供一**********效率和治疗效果。,2,2008/8/12
0a0173480e284717a1b9d2e67930d672,电子***测系统,本实用新型公开了**********医生的互动交流。,2,2011/6/14
0a0173480e284717a1b9d2e67930d672,无线**传感器,本实用新型公开了**********够方便管理设备。,2,2011/6/28
0a0173480e284717a1b9d2e67930d672,一种***护装置,本实用新型涉及医**********进行全面的分析。,2,2016/8/2
0a0173480e284717a1b9d2e67930d672,一种***************发生器,本实用新型公开一**********聚于同一个区域。,2,2018/4/26
0a76a03856194336803ce06feed319ba,玩具******车侠）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具*****超人）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具******车侠）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具******车侠）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具******车侠）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具*****超人）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具******车侠）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具*****超人）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0a76a03856194336803ce06feed319ba,玩具*****超人）,1．本外观设计产**********，故省略仰视图。,3,2014/7/1
0b5088e8ff3a499b91e307f45b8ed760,一种*********加装置,本实用新型公开了**********料员的工作环境。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一种**********备方法,本发明公开了一种**********和成本低的特点。,1,2016/6/14
0b5088e8ff3a499b91e307f45b8ed760,一种**********备方法,本发明公开了一种**********和成本低的特点。,1,2018/1/15
0b5088e8ff3a499b91e307f45b8ed760,一种******料机构,本实用新型公开了**********的能源浪费问题。,2,2016/10/11
0b5088e8ff3a499b91e307f45b8ed760,离心*****构改造,本实用新型公开了**********离心机稳定运行。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一种***折流板,本实用新型公开了**********提高了生产效率。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一***釜,本实用新型公开了**********，提高搅拌效率。,2,2016/11/22
0b5088e8ff3a499b91e307f45b8ed760,一种**********备方法,本发明公开了一种**********和成本低的特点。,1,2018/1/15
0b5088e8ff3a499b91e307f45b8ed760,锥形******置改造,本实用新型公开了**********提高了生产效率。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一***床,本实用新型公开了**********了企业生产成本。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一种******撑结构,本实用新型公开了**********了设备的开工率。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,氯化****拌系统,本实用新型公开了**********力，降低了能耗。,2,2015/2/3
0b5088e8ff3a499b91e307f45b8ed760,一种***送装置,本实用新型公开了**********轴承的使用寿命。,2,2015/2/3
0b727f00b1df4e1db36ed70e7bf3489a,抗除**************的应用,本发明公开了一种**********基因的筛选基因。,1,2012/1/17
0b727f00b1df4e1db36ed70e7bf3489a,抗除**************的应用,本发明公开了一种**********基因的筛选基因。,1,2013/8/6
0b727f00b1df4e1db36ed70e7bf3489a,CY*********************的应用,本发明公开了一种**********变多的表型变化。,1,2016/12/6
0b727f00b1df4e1db36ed70e7bf3489a,抗虫*************其应用,本发明公开了一种**********害虫抗性的发生。,1,2018/2/22
